image,method,image_width,image_height,num_craft_boxes,num_boundary_patches,intersection_pixels,union_pixels,boundary_pixels,text_pixels,iou,text_coverage
1017.png,PruneSID,336,336,46,143,9651.0,48233.0,28028,29856,0.20009122385089048,0.3232516077170418
1018.png,DRIP,336,336,40,145,8270.0,45969.0,28420,25819,0.17990384824555677,0.3203067508424029
1018.png,Fixed,336,336,40,144,6579.0,47464.0,28224,25819,0.13861031518624642,0.25481234749603004
1018.png,PruneSID,336,336,40,143,10232.0,43615.0,28028,25819,0.23459818869654936,0.3962973004376622
1019.png,DRIP,336,336,36,145,7686.0,42655.0,28420,21921,0.18018989567459853,0.3506226905706856
1019.png,Fixed,336,336,36,144,6066.0,44079.0,28224,21921,0.13761655209963927,0.27672095251129053
1019.png,PruneSID,336,336,36,143,8620.0,41329.0,28028,21921,0.2085702533330107,0.3932302358469048
102.png,DRIP,336,336,11,144,2812.0,35239.0,28224,9827,0.07979795113368711,0.28615040195380076
102.png,Fixed,336,336,11,144,2702.0,35349.0,28224,9827,0.07643780587852556,0.27495675180624807
102.png,PruneSID,336,336,11,143,4562.0,33293.0,28028,9827,0.13702580121947558,0.4642311997557749
1020.png,DRIP,336,336,56,144,4893.0,40291.0,28224,16960,0.1214415129929761,0.28850235849056605
1020.png,Fixed,336,336,56,144,4302.0,40882.0,28224,16960,0.10522968543613326,0.2536556603773585
1020.png,PruneSID,336,336,56,143,6014.0,38974.0,28028,16960,0.15430800020526506,0.3545990566037736
1021.png,DRIP,336,336,28,144,4661.0,38765.0,28224,15202,0.1202373274861344,0.3066043941586633
1021.png,Fixed,336,336,28,144,3634.0,39792.0,28224,15202,0.09132488942501005,0.23904749375082227
1021.png,PruneSID,336,336,28,143,7447.0,35783.0,28028,15202,0.20811558561328006,0.48986975397973953
1022.png,DRIP,336,336,51,145,8903.0,53122.0,28420,33605,0.16759534656074696,0.2649308138669841
1022.png,Fixed,336,336,51,144,8988.0,52841.0,28224,33605,0.1700951912340796,0.26746019937509297
1022.png,PruneSID,336,336,51,143,11962.0,49671.0,28028,33605,0.24082462603933885,0.3559589346823389
1023.png,DRIP,336,336,52,145,9466.0,48501.0,28420,29547,0.19517123358281271,0.3203709344434291
1023.png,Fixed,336,336,52,144,7906.0,49865.0,28224,29547,0.15854807981550184,0.2675736961451247
1023.png,PruneSID,336,336,52,143,11650.0,45925.0,28028,29547,0.25367446924333154,0.3942870680610553
1024.png,DRIP,336,336,14,144,6057.0,35298.0,28224,13131,0.1715961244263131,0.4612748457847841
1024.png,Fixed,336,336,14,144,3082.0,38273.0,28224,13131,0.08052674208972382,0.23471175081867338
1024.png,PruneSID,336,336,14,143,6278.0,34881.0,28028,13131,0.17998337203635217,0.47810524712512376
1025.png,DRIP,336,336,10,145,7284.0,31978.0,28420,10842,0.2277815998498968,0.6718317653569452
1025.png,Fixed,336,336,10,144,2970.0,36096.0,28224,10842,0.08228058510638298,0.27393469839513007
1025.png,PruneSID,336,336,10,143,4511.0,34359.0,28028,10842,0.13129020052970108,0.41606714628297364
1026.png,DRIP,336,336,4,145,1422.0,29806.0,28420,2808,0.04770851506408106,0.5064102564102564
1026.png,Fixed,336,336,4,144,630.0,30402.0,28224,2808,0.020722320899940794,0.22435897435897437
1026.png,PruneSID,336,336,4,143,2022.0,28814.0,28028,2808,0.07017422086485736,0.7200854700854701
1027.png,DRIP,336,336,9,144,6529.0,32203.0,28224,10508,0.2027450858615657,0.6213361248572516
1027.png,Fixed,336,336,9,144,2352.0,36380.0,28224,10508,0.06465090709180868,0.223829463266083
1027.png,PruneSID,336,336,9,143,5519.0,33017.0,28028,10508,0.16715631341430173,0.5252188808526836
1028.png,DRIP,336,336,2,144,2053.0,29326.0,28224,3155,0.07000613789811089,0.6507131537242472
1028.png,Fixed,336,336,2,144,844.0,30535.0,28224,3155,0.027640412641231373,0.26751188589540414
1028.png,PruneSID,336,336,2,143,2581.0,28602.0,28028,3155,0.09023844486399553,0.8180665610142631
1029.png,DRIP,336,336,18,144,5754.0,41521.0,28224,19051,0.13858047734881143,0.3020313894283765
1029.png,Fixed,336,336,18,144,4949.0,42326.0,28224,19051,0.11692576666824174,0.2597763896908299
1029.png,PruneSID,336,336,18,143,8830.0,38249.0,28028,19051,0.23085570864597768,0.4634927300404178
103.png,DRIP,336,336,11,144,5415.0,35159.0,28224,12350,0.15401461930089025,0.43846153846153846
103.png,Fixed,336,336,11,144,2991.0,37583.0,28224,12350,0.07958385440225633,0.24218623481781376
103.png,PruneSID,336,336,11,143,6078.0,34300.0,28028,12350,0.177201166180758,0.49214574898785424
1030.png,DRIP,336,336,46,144,7767.0,41698.0,28224,21241,0.18626792651925753,0.3656607504354786
1030.png,Fixed,336,336,46,144,5614.0,43851.0,28224,21241,0.1280244464208342,0.26430017419142227
1030.png,PruneSID,336,336,46,143,8537.0,40732.0,28028,21241,0.2095895119316508,0.4019113977684666
1031.png,DRIP,336,336,34,144,9422.0,47499.0,28224,28697,0.1983620707804375,0.3283270028225947
1031.png,Fixed,336,336,34,144,7432.0,49489.0,28224,28697,0.15017478631615105,0.25898177509844234
1031.png,PruneSID,336,336,34,143,10389.0,46336.0,28028,28697,0.22421011740331492,0.3620239049377984
1032.png,DRIP,336,336,51,144,14750.0,58198.0,28224,44724,0.25344513557166914,0.32980055451211876
1032.png,Fixed,336,336,51,144,11531.0,61417.0,28224,44724,0.18774932022078578,0.2578257758697791
1032.png,PruneSID,336,336,51,143,14111.0,58641.0,28028,44724,0.24063368632867788,0.31551292370986495
1033.png,DRIP,336,336,42,144,10189.0,40423.0,28224,22388,0.25205947109318955,0.45510988029301414
1033.png,Fixed,336,336,42,144,5060.0,45552.0,28224,22388,0.11108184053389533,0.22601393603716277
1033.png,PruneSID,336,336,42,143,8733.0,41683.0,28028,22388,0.20950987213012498,0.3900750402001072
1034.png,DRIP,336,336,35,145,13302.0,56941.0,28420,41823,0.23361022813087232,0.31805465891973317
1034.png,Fixed,336,336,35,144,10919.0,59128.0,28224,41823,0.18466716276552564,0.26107644119264517
1034.png,PruneSID,336,336,35,143,11811.0,58040.0,28028,41823,0.20349758787043418,0.28240441862133275
1035.png,DRIP,336,336,10,145,1992.0,31699.0,28420,5271,0.06284109908829931,0.37791690381331816
1035.png,Fixed,336,336,10,144,1184.0,32311.0,28224,5271,0.036643867413574324,0.22462530829064695
1035.png,PruneSID,336,336,10,143,2302.0,30997.0,28028,5271,0.07426525147594928,0.4367292733826598
1036.png,DRIP,336,336,21,144,2891.0,38438.0,28224,13105,0.07521202976221447,0.22060282334986647
1036.png,Fixed,336,336,21,144,3386.0,37943.0,28224,13105,0.08923912184065572,0.25837466615795496
1036.png,PruneSID,336,336,21,143,5060.0,36073.0,28028,13105,0.14027111690183794,0.3861121709271271
1037.png,DRIP,336,336,32,145,4627.0,37807.0,28420,14014,0.1223847435660063,0.33016983016983015
1037.png,Fixed,336,336,32,144,3244.0,38994.0,28224,14014,0.08319228599271683,0.23148280291137435
1037.png,PruneSID,336,336,32,143,5301.0,36741.0,28028,14014,0.14428023189352496,0.3782645925503068
1038.png,DRIP,336,336,3,145,784.0,31200.0,28420,3564,0.025128205128205128,0.21997755331088664
1038.png,Fixed,336,336,3,144,1092.0,30696.0,28224,3564,0.03557466770914777,0.3063973063973064
1038.png,PruneSID,336,336,3,143,2114.0,29478.0,28028,3564,0.07171449894836827,0.5931537598204265
1039.png,DRIP,336,336,42,144,10012.0,43972.0,28224,25760,0.22769034840352953,0.3886645962732919
1039.png,Fixed,336,336,42,144,6331.0,47653.0,28224,25760,0.1328562734770109,0.24576863354037268
1039.png,PruneSID,336,336,42,143,10655.0,43133.0,28028,25760,0.2470266385366193,0.4136257763975155
104.png,DRIP,336,336,42,144,14621.0,50064.0,28224,36461,0.2920461808884628,0.4010038122925866
104.png,Fixed,336,336,42,144,9151.0,55534.0,28224,36461,0.1647819353909317,0.2509804997120211
104.png,PruneSID,336,336,42,143,12866.0,51623.0,28028,36461,0.24922999438234894,0.35287019006609804
1040.png,DRIP,336,336,1,144,173.0,29076.0,28224,1025,0.0059499243362223135,0.16878048780487806
1040.png,Fixed,336,336,1,144,350.0,28899.0,28224,1025,0.012111145714384581,0.34146341463414637
1040.png,PruneSID,336,336,1,143,796.0,28257.0,28028,1025,0.028170010970732916,0.7765853658536586
1041.png,DRIP,336,336,16,145,6165.0,40098.0,28420,17843,0.15374831662427055,0.3455136468082722
1041.png,Fixed,336,336,16,144,4408.0,41659.0,28224,17843,0.10581146931035311,0.24704365857759344
1041.png,PruneSID,336,336,16,143,6101.0,39770.0,28028,17843,0.15340709077193865,0.34192680603037606
1042.png,DRIP,336,336,30,144,7182.0,43884.0,28224,22842,0.16365873666940114,0.3144208037825059
1042.png,Fixed,336,336,30,144,6333.0,44733.0,28224,22842,0.1415733351217222,0.2772524297346992
1042.png,PruneSID,336,336,30,143,7910.0,42960.0,28028,22842,0.1841247672253259,0.3462919183959373
1043.png,DRIP,336,336,15,145,14163.0,62144.0,28420,47887,0.2279061534500515,0.29575876542694257
1043.png,Fixed,336,336,15,144,11603.0,64508.0,28224,47887,0.17986916351460283,0.2422995802618665
1043.png,PruneSID,336,336,15,143,14397.0,61518.0,28028,47887,0.23402906466400078,0.30064526907093786
1044.png,DRIP,336,336,6,144,659.0,29650.0,28224,2085,0.022225969645868465,0.3160671462829736
1044.png,Fixed,336,336,6,144,376.0,29933.0,28224,2085,0.01256138709785187,0.1803357314148681
1044.png,PruneSID,336,336,6,143,909.0,29204.0,28028,2085,0.03112587316805917,0.43597122302158275
1045.png,DRIP,336,336,76,144,7424.0,46936.0,28224,26136,0.15817283108914265,0.28405264768901134
1045.png,Fixed,336,336,76,144,7246.0,47114.0,28224,26136,0.15379717281487457,0.2772421181512091
1045.png,PruneSID,336,336,76,143,9446.0,44718.0,28028,26136,0.21123484950131938,0.3614172023262932
1046.png,DRIP,336,336,50,145,9895.0,47970.0,28420,29445,0.20627475505524287,0.3360502632025811
1046.png,Fixed,336,336,50,144,7624.0,50045.0,28224,29445,0.15234289139774204,0.25892341653931056
1046.png,PruneSID,336,336,50,143,10334.0,47139.0,28028,29445,0.21922399711491547,0.3509594158600781
1047.png,DRIP,336,336,17,144,3728.0,42817.0,28224,18321,0.08706822056659738,0.203482342666885
1047.png,Fixed,336,336,17,144,4211.0,42334.0,28224,18321,0.09947087447441773,0.22984553244910214
1047.png,PruneSID,336,336,17,143,5887.0,40462.0,28028,18321,0.1454945380851169,0.32132525517166094
1048.png,DRIP,336,336,20,145,5813.0,38650.0,28420,16043,0.15040103492884865,0.3623387147042324
1048.png,Fixed,336,336,20,144,3851.0,40416.0,28224,16043,0.09528404592240697,0.24004238608739015
1048.png,PruneSID,336,336,20,143,7616.0,36455.0,28028,16043,0.20891510080921685,0.4747241787695568
1049.png,DRIP,336,336,6,144,2283.0,30832.0,28224,4891,0.07404644525168656,0.46677571048865263
1049.png,Fixed,336,336,6,144,1139.0,31976.0,28224,4891,0.03562046534901176,0.2328767123287671
1049.png,PruneSID,336,336,6,143,2680.0,30239.0,28028,4891,0.08862726942028507,0.547945205479452
105.png,DRIP,336,336,34,144,5182.0,46745.0,28224,23703,0.11085677612578886,0.21862211534404927
105.png,Fixed,336,336,34,144,6498.0,45429.0,28224,23703,0.14303638644918445,0.27414251360587266
105.png,PruneSID,336,336,34,143,8480.0,43251.0,28028,23703,0.19606483087096252,0.3577606210184365
1050.png,DRIP,336,336,7,144,4873.0,35504.0,28224,12153,0.1372521406038756,0.40097095367398994
1050.png,Fixed,336,336,7,144,3175.0,37202.0,28224,12153,0.08534487393150905,0.2612523656710277
1050.png,PruneSID,336,336,7,143,3440.0,36741.0,28028,12153,0.09362837157399091,0.2830576812309718
1051.png,DRIP,336,336,68,145,9995.0,55426.0,28420,37001,0.18033053079782052,0.27012783438285454
1051.png,Fixed,336,336,68,144,9098.0,56127.0,28224,37001,0.16209667361519411,0.2458852463446934
1051.png,PruneSID,336,336,68,143,11948.0,53081.0,28028,37001,0.22508995685838623,0.3229101916164428
1052.png,DRIP,336,336,68,145,9995.0,55426.0,28420,37001,0.18033053079782052,0.27012783438285454
1052.png,Fixed,336,336,68,144,9098.0,56127.0,28224,37001,0.16209667361519411,0.2458852463446934
1052.png,PruneSID,336,336,68,143,12510.0,52519.0,28028,37001,0.23819950874921458,0.33809897029810004
1053.png,DRIP,336,336,8,144,3338.0,32124.0,28224,7238,0.1039098493338314,0.46117712075158884
1053.png,Fixed,336,336,8,144,1716.0,33746.0,28224,7238,0.05085047116695312,0.23708206686930092
1053.png,PruneSID,336,336,8,143,4172.0,31094.0,28028,7238,0.13417379558757317,0.5764023210831721
1054.png,DRIP,336,336,8,144,3338.0,32124.0,28224,7238,0.1039098493338314,0.46117712075158884
1054.png,Fixed,336,336,8,144,1716.0,33746.0,28224,7238,0.05085047116695312,0.23708206686930092
1054.png,PruneSID,336,336,8,143,4041.0,31225.0,28028,7238,0.12941553242594075,0.5583033987289306
1055.png,DRIP,336,336,29,144,3887.0,38473.0,28224,14136,0.10103189249603618,0.27497170345217886
1055.png,Fixed,336,336,29,144,3240.0,39120.0,28224,14136,0.08282208588957055,0.22920203735144312
1055.png,PruneSID,336,336,29,143,5960.0,36204.0,28028,14136,0.1646226936250138,0.42161856253537067
1056.png,DRIP,336,336,29,144,3887.0,38473.0,28224,14136,0.10103189249603618,0.27497170345217886
1056.png,Fixed,336,336,29,144,3240.0,39120.0,28224,14136,0.08282208588957055,0.22920203735144312
1056.png,PruneSID,336,336,29,143,6105.0,36059.0,28028,14136,0.16930585984081645,0.4318760611205433
1057.png,DRIP,336,336,15,144,2058.0,33403.0,28224,7237,0.06161123252402479,0.28437197733867625
1057.png,Fixed,336,336,15,144,1938.0,33523.0,28224,7237,0.05781105509650091,0.2677905209340887
1057.png,PruneSID,336,336,15,143,3111.0,32154.0,28028,7237,0.09675312558313118,0.42987425728893186
1058.png,DRIP,336,336,15,144,2058.0,33403.0,28224,7237,0.06161123252402479,0.28437197733867625
1058.png,Fixed,336,336,15,144,1938.0,33523.0,28224,7237,0.05781105509650091,0.2677905209340887
1058.png,PruneSID,336,336,15,143,2611.0,32654.0,28028,7237,0.07995957616218534,0.3607848556031505
1059.png,DRIP,336,336,40,145,10558.0,52217.0,28420,34355,0.20219468755386177,0.30732062290787365
1059.png,Fixed,336,336,40,144,9111.0,53468.0,28224,34355,0.17040098750654598,0.2652015718236065
1059.png,PruneSID,336,336,40,143,11882.0,50501.0,28028,34355,0.23528246965406627,0.34585940911075536
106.png,DRIP,336,336,8,144,1752.0,35367.0,28224,8895,0.04953770463991857,0.196964586846543
106.png,Fixed,336,336,8,144,2164.0,34955.0,28224,8895,0.06190816764411386,0.24328274311410905
106.png,PruneSID,336,336,8,143,3436.0,33487.0,28028,8895,0.1026069818138382,0.38628442945474983
1060.png,DRIP,336,336,40,145,10558.0,52217.0,28420,34355,0.20219468755386177,0.30732062290787365
1060.png,Fixed,336,336,40,144,9111.0,53468.0,28224,34355,0.17040098750654598,0.2652015718236065
1060.png,PruneSID,336,336,40,143,11874.0,50509.0,28028,34355,0.2350868162109723,0.34562654635424245
1061.png,DRIP,336,336,46,144,10004.0,48076.0,28224,29856,0.20808719527414926,0.335075026795284
1061.png,Fixed,336,336,46,144,7453.0,50627.0,28224,29856,0.14721393722717127,0.24963156484458734
1061.png,PruneSID,336,336,46,143,9759.0,48125.0,28028,29856,0.2027844155844156,0.32686897106109325
1062.png,DRIP,336,336,46,144,10004.0,48076.0,28224,29856,0.20808719527414926,0.335075026795284
1062.png,Fixed,336,336,46,144,7453.0,50627.0,28224,29856,0.14721393722717127,0.24963156484458734
1062.png,PruneSID,336,336,46,143,11494.0,46390.0,28028,29856,0.24776891571459367,0.384981243301179
1063.png,DRIP,336,336,15,145,13712.0,41682.0,28420,26974,0.3289669401660189,0.5083413657596204
1063.png,Fixed,336,336,15,144,6561.0,48637.0,28224,26974,0.13489730040915351,0.24323422555053015
1063.png,PruneSID,336,336,15,143,9851.0,45151.0,28028,26974,0.2181789993577108,0.36520352932453476
1064.png,DRIP,336,336,15,145,13712.0,41682.0,28420,26974,0.3289669401660189,0.5083413657596204
1064.png,Fixed,336,336,15,144,6561.0,48637.0,28224,26974,0.13489730040915351,0.24323422555053015
1064.png,PruneSID,336,336,15,143,10775.0,44227.0,28028,26974,0.24362945711895448,0.3994587380440424
1065.png,DRIP,336,336,23,144,8099.0,40661.0,28224,20536,0.19918349278178107,0.394380599922088
1065.png,Fixed,336,336,23,144,4852.0,43908.0,28224,20536,0.11050378063223103,0.2362680171406311
1065.png,PruneSID,336,336,23,143,7063.0,41501.0,28028,20536,0.17018867015252645,0.3439326061550448
1066.png,DRIP,336,336,23,144,8099.0,40661.0,28224,20536,0.19918349278178107,0.394380599922088
1066.png,Fixed,336,336,23,144,4852.0,43908.0,28224,20536,0.11050378063223103,0.2362680171406311
1066.png,PruneSID,336,336,23,143,7261.0,41303.0,28028,20536,0.1757983681572767,0.3535742111414102
1067.png,DRIP,336,336,18,144,7560.0,32027.0,28224,11363,0.23605083211040684,0.6653172577664349
1067.png,Fixed,336,336,18,144,2989.0,36598.0,28224,11363,0.08167112956992185,0.2630467306169145
1067.png,PruneSID,336,336,18,143,5842.0,33549.0,28028,11363,0.17413335717905154,0.5141247909882953
1068.png,DRIP,336,336,18,144,7560.0,32027.0,28224,11363,0.23605083211040684,0.6653172577664349
1068.png,Fixed,336,336,18,144,2989.0,36598.0,28224,11363,0.08167112956992185,0.2630467306169145
1068.png,PruneSID,336,336,18,143,6069.0,33322.0,28028,11363,0.1821319248544505,0.5341019097069436
1069.png,DRIP,336,336,21,145,7417.0,50702.0,28420,29699,0.14628614255847897,0.24973904845280986
1069.png,Fixed,336,336,21,144,7871.0,50052.0,28224,29699,0.15725645328857987,0.2650257584430452
1069.png,PruneSID,336,336,21,143,6986.0,50741.0,28028,29699,0.13767958849845294,0.23522677531230007
107.png,DRIP,336,336,5,145,4702.0,44879.0,28420,21161,0.1047706054056463,0.22220121922404423
107.png,Fixed,336,336,5,144,5079.0,44306.0,28224,21161,0.1146345867376879,0.24001701242852416
107.png,PruneSID,336,336,5,143,7011.0,42178.0,28028,21161,0.16622409787092798,0.3313170455082463
1070.png,DRIP,336,336,21,145,7417.0,50702.0,28420,29699,0.14628614255847897,0.24973904845280986
1070.png,Fixed,336,336,21,144,7871.0,50052.0,28224,29699,0.15725645328857987,0.2650257584430452
1070.png,PruneSID,336,336,21,143,7827.0,49900.0,28028,29699,0.15685370741482965,0.2635442270783528
1071.png,DRIP,336,336,36,144,7239.0,43363.0,28224,22378,0.16693955676498398,0.32348735365090714
1071.png,Fixed,336,336,36,144,5130.0,45472.0,28224,22378,0.11281667839549613,0.2292430065242649
1071.png,PruneSID,336,336,36,143,6962.0,43444.0,28028,22378,0.160252278795691,0.31110912503351507
1072.png,DRIP,336,336,36,144,7239.0,43363.0,28224,22378,0.16693955676498398,0.32348735365090714
1072.png,Fixed,336,336,36,144,5130.0,45472.0,28224,22378,0.11281667839549613,0.2292430065242649
1072.png,PruneSID,336,336,36,143,6532.0,43874.0,28028,22378,0.14888088617404385,0.29189382429171506
1073.png,DRIP,336,336,26,145,7645.0,41586.0,28420,20811,0.18383590631462512,0.3673538032771131
1073.png,Fixed,336,336,26,144,5322.0,43713.0,28224,20811,0.12174867888271224,0.25573014271298833
1073.png,PruneSID,336,336,26,143,9451.0,39388.0,28028,20811,0.239946176500457,0.4541348325404834
1074.png,DRIP,336,336,26,145,7645.0,41586.0,28420,20811,0.18383590631462512,0.3673538032771131
1074.png,Fixed,336,336,26,144,5322.0,43713.0,28224,20811,0.12174867888271224,0.25573014271298833
1074.png,PruneSID,336,336,26,143,8201.0,40638.0,28028,20811,0.20180619124956936,0.39407044351544857
1075.png,DRIP,336,336,7,144,2236.0,31334.0,28224,5346,0.07136018382587604,0.4182566404788627
1075.png,Fixed,336,336,7,144,1206.0,32364.0,28224,5346,0.03726362625139043,0.2255892255892256
1075.png,PruneSID,336,336,7,143,2591.0,30783.0,28028,5346,0.08416983399928532,0.48466142910587356
1076.png,DRIP,336,336,7,144,2236.0,31334.0,28224,5346,0.07136018382587604,0.4182566404788627
1076.png,Fixed,336,336,7,144,1206.0,32364.0,28224,5346,0.03726362625139043,0.2255892255892256
1076.png,PruneSID,336,336,7,143,2553.0,30821.0,28028,5346,0.08283313325330131,0.4775533108866442
1077.png,DRIP,336,336,31,144,9033.0,39811.0,28224,20620,0.2268970887443169,0.4380698351115422
1077.png,Fixed,336,336,31,144,5687.0,43157.0,28224,20620,0.1317746831336747,0.27580019398642097
